Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,Quarter,DayOfWeek,WeekOfYear,IsMonthStart,IsMonthEnd,IsQuarterStart,IsQuarterEnd,Season,Weekly_Sales_lag1,Weekly_Sales_lag2,Weekly_Sales_lag4,Weekly_Sales_lag52,WS_roll4_mean,WS_roll4_std,Store_cum_mean,Store_Week_hist_mean
1,2012-01-27,1319325.59,0,0.5053449951409135,0.21151271753681367,0.9281105158260863,0.48002526448760463,2012,1,27,1,4,0.058823529411764705,0,0,0,0,1,0.34066006603577986,0.35950050785029797,0.3704398965629238,0.30673455777789466,0.4842585120589429,0.0742444900893987,0.6736545341430897,0.30673455777789466
1,2012-02-03,1636339.65,0,0.530072346398877,0.2583668005354751,0.9290467029396743,0.48002526448760463,2012,2,3,1,4,0.0784313725490196,0,0,0,0,1,0.31897049530434984,0.34066006603577986,0.38572644522500016,0.3870211579227335,0.4667964027338003,0.11194292885746653,0.672540826207632,0.3921561536200763
1,2012-02-10,1802477.43,1,0.4379656624554584,0.291164658634538,0.9299828900532623,0.48002526448760463,2012,2,10,1,4,0.09803921568627451,0,0,0,0,1,0.4105657952777447,0.31897049530434984,0.35950050785029797,0.3989327459233105,0.47522369031788225,0.15514927928690295,0.6730340513501809,0.3978717697302757
1,2012-02-17,1819870.0,0,0.4088111435050211,0.35876840696117784,0.9315965479169643,0.48002526448760463,2012,2,17,1,4,0.11764705882352942,0,0,0,0,1,0.4585682081549966,0.4105657952777447,0.34066006603577986,0.40924888412730986,0.5088345536854239,0.255869188538234,0.6743411596357904,0.39887470424946914
1,2012-02-24,1539387.83,0,0.5376309253860274,0.3888888888888886,0.9337183100993667,0.48002526448760463,2012,2,24,1,4,0.13725490196078433,0,0,0,0,1,0.4635934668657878,0.4585682081549966,0.31897049530434984,0.34550224759596265,0.5505423729433284,0.2673279117814642,0.6757092083238087,0.33898013611659955
1,2012-03-02,1688420.76,0,0.5776913940179247,0.4390896921017402,0.9358400722817686,0.48002526448760463,2012,3,2,1,4,0.1568627450980392,0,0,0,0,1,0.38255337514765153,0.4635934668657878,0.4105657952777447,0.3952329317907871,0.5721142422847496,0.15480494413884874,0.6756879092707286,0.38394677258033233
1,2012-03-09,1675431.16,0,0.553935860058309,0.4651941097724228,0.9379618334592796,0.48002526448760463,2012,3,9,1,4,0.1764705882352941,0,0,0,0,1,0.4256136606418153,0.38255337514765153,0.4585682081549966,0.3722130699579865,0.577219556581633,0.14815364849065707,0.6763851142250129,0.3564663975134315
1,2012-03-16,1677472.78,0,0.6185077205485369,0.5087014725568941,0.9394955441611439,0.48002526448760463,2012,3,16,1,4,0.19607843137254904,0,0,0,0,1,0.42186055799225325,0.4256136606418153,0.4635934668657878,0.37876014471914293,0.5647656910899661,0.13111551090934767,0.677007621512008,0.3643086435941672
1,2012-03-23,1511068.07,0,0.6313573048266926,0.5441767068273091,0.9402451872271829,0.48002526448760463,2012,3,23,1,4,0.21568627450980393,0,0,0,0,1,0.4224504460127773,0.42186055799225325,0.38255337514765153,0.36886304104730006,0.5508070300110749,0.08020240130838811,0.6776285727178222,0.3499265192492299
1,2012-03-30,1649604.63,0,0.6494978943958536,0.5829986613119142,0.9409948292883306,0.48002526448760463,2012,3,30,1,4,0.23529411764705882,0,0,0,0,1,0.37437090869056583,0.4224504460127773,0.4256136606418153,0.3561056415825288,0.5480309510140584,0.09658740473349121,0.6774580939100999,0.3699476794996714
1,2012-04-06,1899676.88,0,0.6799481697440882,0.613788487282463,0.9417444713494778,0.447655139744197,2012,4,6,2,4,0.25490196078431376,0,0,0,0,2,0.4143984638421645,0.37437090869056583,0.42186055799225325,0.3891354288727005,0.5442259525522614,0.09004392585871436,0.6779345393922286,0.37959725498948343
1,2012-04-13,1621031.7,0,0.665262930569053,0.613788487282463,0.9424941134106255,0.447655139744197,2012,4,13,2,4,0.27450980392156865,0,0,0,0,2,0.48665217635501584,0.4143984638421645,0.4224504460127773,0.37406896532995454,0.5662079126205263,0.1847706375804153,0.6795547464520619,0.3610683397861646
1,2012-04-20,1521577.87,0,0.6403196199114567,0.6044176706827307,0.9430353801553266,0.447655139744197,2012,4,20,2,4,0.29411764705882354,0,0,0,0,2,0.40614284863547995,0.48665217635501584,0.37437090869056583,0.375435332644147,0.5606752069494002,0.1885516996029519,0.6798741790947105,0.3513873818057815
1,2012-04-27,1468928.37,0,0.6453946658028291,0.5622489959839359,0.9435766458951365,0.447655139744197,2012,4,27,2,4,0.3137254901960784,0,0,0,0,2,0.37740751938114653,0.40614284863547995,0.4143984638421645,0.3450285063857618,0.5617054429063025,0.18466522514680386,0.6797378055805314,0.3408732734295855
1,2012-05-04,1684519.99,0,0.7352337760501025,0.5187416331994645,0.9441179126398376,0.447655139744197,2012,5,4,2,4,0.3333333333333333,0,0,0,0,2,0.36219542832767954,0.37740751938114653,0.48665217635501584,0.39332860900996985,0.5439944322676002,0.22077264728056611,0.679367418706781,0.3898043262224998
1,2012-05-11,1611096.05,0,0.7160133894827772,0.47791164658634533,0.9446591793845391,0.447655139744197,2012,5,11,2,4,0.35294117647058826,0,0,0,0,2,0.4244866059039995,0.36219542832767954,0.40614284863547995,0.3865073995340483,0.5229034158397636,0.11062738271364435,0.6799629024986995,0.3711938414834239
1,2012-05-18,1595901.87,0,0.6788683727459237,0.4390896921017402,0.9448301194761186,0.447655139744197,2012,5,18,2,4,0.37254901960784315,0,0,0,0,2,0.4032721278788654,0.4244866059039995,0.37740751938114653,0.3375819415533604,0.5219294616365251,0.10889870645804721,0.6802243163212661,0.33362536461188985
1,2012-05-25,1555444.55,0,0.7532663859194472,0.3929049531459168,0.9448529305142757,0.447655139744197,2012,5,25,2,4,0.39215686274509803,0,0,0,0,2,0.398882052956164,0.4032721278788654,0.36219542832767954,0.34806449701751335,0.5292151623407068,0.10203909457233044,0.6804148714792756,0.34335688511891344
1,2012-06-01,1624477.58,0,0.761148904006047,0.3527443105756356,0.9448757405475414,0.447655139744197,2012,6,1,2,4,0.411764705882353,1,0,0,0,2,0.3871926649160259,0.398882052956164,0.4244866059039995,0.39490455871064045,0.5376960163521849,0.060649510124055984,0.6804266671008302,0.3921953145345795
1,2012-06-08,1697230.96,0,0.764928193499622,0.3199464524765727,0.9448985515856989,0.447655139744197,2012,6,8,2,4,0.43137254901960786,0,0,0,0,2,0.4071384713919985,0.3871926649160259,0.4032721278788654,0.38212153783237524,0.5318102859176314,0.03279281734116802,0.6807354594066783,0.3756943996068169
1,2012-06-15,1630607.0,0,0.7762660619803476,0.28045515394912957,0.94503077722547,0.447655139744197,2012,6,15,2,4,0.45098039215686275,0,0,0,0,2,0.42815920361181986,0.4071384713919985,0.398882052956164,0.366372526595587,0.5402537654725748,0.06746511309116157,0.6813498906226833,0.36237790271411296
1,2012-06-22,1527845.81,0,0.76590001079797,0.24899598393574274,0.9454365423839513,0.447655139744197,2012,6,22,2,4,0.47058823529411764,0,0,0,0,2,0.40890945298052145,0.42815920361181986,0.3871926649160259,0.3405225792932314,0.5436557781478845,0.0653335159173552,0.6816722188602721,0.3382892890354261
1,2012-06-29,1540421.49,0,0.8359788359788359,0.20883534136546156,0.9458423065375408,0.447655139744197,2012,6,29,2,4,0.49019607843137253,0,0,0,0,2,0.379218523740118,0.40890945298052145,0.4071384713919985,0.35429705133166783,0.5409503780153226,0.07901828491024221,0.6815576160526611,0.3548346479433232
1,2012-07-06,1769854.16,0,0.8002375553395961,0.1693440428380184,0.9462480706911303,0.4105479235749252,2012,7,6,3,4,0.5098039215686274,0,0,0,0,3,0.3828520319257468,0.379218523740118,0.42815920361181986,0.3671303562429486,0.5327106773250508,0.09078817966362587,0.681497252468006,0.3686855616324127
1,2012-07-13,1527014.04,0,0.7521865889212829,0.18875502008032075,0.946653835849611,0.4105479235749252,2012,7,13,3,4,0.5294117647058824,0,0,0,0,3,0.44914232274864246,0.3828520319257468,0.40890945298052145,0.3450366201104763,0.5398296550358835,0.12758933063439462,0.6823866701418035,0.3441802106475899
1,2012-07-20,1497954.76,0,0.7878198898607062,0.22556894243641223,0.9467399429966428,0.4105479235749252,2012,7,20,3,4,0.5490196078431372,0,0,0,0,3,0.3789781993120504,0.44914232274864246,0.379218523740118,0.328910827782258,0.5296748288475694,0.13641571159868776,0.68226575873274,0.3272673523835535
1,2012-07-27,1439123.71,0,0.8120073426195875,0.28982597054886194,0.9468260491387828,0.4105479235749252,2012,7,27,3,4,0.5686274509803921,0,0,0,0,3,0.37058206234383245,0.3789781993120504,0.3828520319257468,0.31652214833473835,0.5267447222328321,0.1434750218866744,0.6820284089627584,0.3192609197627445
1,2012-08-03,1631135.79,0,0.8492603390562574,0.2965194109772422,0.9469121562858145,0.4105479235749252,2012,8,3,3,4,0.588235294117647,0,0,0,0,3,0.3535839277106247,0.37058206234383245,0.44914232274864246,0.39194098196353355,0.5168148838619421,0.1670156427041368,0.6815570264720958,0.3893234231538547
1,2012-08-10,1592409.97,0,0.8378144908757154,0.34805890227576985,0.9469982624279545,0.4105479235749252,2012,8,10,3,4,0.6078431372549019,0,0,0,0,3,0.40906223698850186,0.3535839277106247,0.3789781993120504,0.3644417011975669,0.5032168465389787,0.09133530798863859,0.6818626699383641,0.3620988451742264
1,2012-08-17,1597868.05,0,0.8356548968793867,0.39959839357429705,0.947801954590836,0.4105479235749252,2012,8,17,3,4,0.6274509803921569,0,0,0,0,3,0.3978731335789695,0.40906223698850186,0.37058206234383245,0.3659974802007659,0.5096273622977056,0.09968980572487675,0.6820095962026786,0.36354771449288026
1,2012-08-24,1494122.38,0,0.7580174927113702,0.43239625167335993,0.9491438345107139,0.4105479235749252,2012,8,24,3,4,0.6470588235294117,0,0,0,0,3,0.39945014399572765,0.3978731335789695,0.3535839277106247,0.34768951158647093,0.5194214843485923,0.09757851476013206,0.6821758669276321,0.3455349214102074
1,2012-08-31,1582083.4,0,0.7885757477594212,0.4444444444444444,0.9504857144305909,0.4105479235749252,2012,8,31,3,4,0.6666666666666666,0,1,0,0,3,0.3694747676209673,0.39945014399572765,0.40906223698850186,0.3713921621973474,0.524812796021108,0.0666103249795202,0.6819330232545024,0.3699975201597517
1,2012-09-07,1661767.33,1,0.8260447035957239,0.506024096385542,0.9518275943504684,0.4105479235749252,2012,9,7,3,4,0.6862745098039215,0,0,0,0,3,0.39488946377944617,0.3694747676209673,0.3978731335789695,0.3686881470508412,0.5200043756943656,0.05469514646942231,0.6820359880213996,0.36411440191124766
1,2012-09-14,1517428.87,0,0.7289709534607494,0.49732262382864767,0.9532646294608831,0.4105479235749252,2012,9,14,3,4,0.7058823529411764,0,0,0,0,3,0.41791264915932813,0.39488946377944617,0.39945014399572765,0.36142473957797877,0.5268032154579976,0.07827213709772746,0.6824451680106096,0.34980267271855947
1,2012-09-21,1506126.06,0,0.6739013065543679,0.4999999999999998,0.9552725967194096,0.4105479235749252,2012,9,21,3,4,0.7254901960784313,0,0,0,0,3,0.3762087432145954,0.41791264915932813,0.3694747676209673,0.32422588609605196,0.518918066779646,0.08528542108586687,0.6822950261578463,0.32031461078423745
1,2012-09-28,1437059.26,0,0.7409567001403736,0.46318607764390873,0.9572805639779369,0.4105479235749252,2012,9,28,3,4,0.7450980392156862,0,0,0,0,3,0.3729430070750302,0.3762087432145954,0.39488946377944617,0.328255469933468,0.520094742144653,0.0811575019967017,0.682104042839263,0.3363979681659341
1,2012-10-05,1670785.97,0,0.6596479861785984,0.43038821954484585,0.9592885312364638,0.35765040265277137,2012,10,5,4,4,0.7647058823529411,0,0,0,0,4,0.35298744338740545,0.3729430070750302,0.41791264915932813,0.39377161339143657,0.5058785740304323,0.10762089071745808,0.6816548368113112,0.37676410193343296
